target	index	number	error	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
P32248_WT		4.0	Number of points 4 < 30													
P51686_WT	Fold 1	24.0		0.29558421726852013	0.35414333120716585	0.5950994296814321	0.005616865309812716	0.07494574911102507	0.5034151066144309	0.2981840595051082	1.08107328414917	0.050861943960929544	0.007337603041136176	0.5463895818465263	0.6037248608403923	0.4388103076680409
P51686_WT	Fold 2	24.0		-0.04705382547292558	0.42755169047699243	0.6538743690319971	0.0067700376214437025	0.082280238340951	0.5451898530324298	-0.03069132286751386	1.3108113098144525	0.06139296138891348	0.00886086693261919	0.3718053817602217	0.42574339525264765	0.2870398490256664
P51686_WT	Fold 3	23.0		0.37907925325402214	0.33216959374986127	0.5763415599710481	0.0057126506473520735	0.0755820788768877	0.4597153215822966	0.39229761631771565	1.317284107208252	0.049944328843430544	0.007568319318087411	0.6683406283614687	0.6956434267567334	0.5230768501555362
P51686_WT	Fold 4	23.0		0.07731689583506007	0.7195964854580873	0.8482903308762203	0.014348043358471728	0.11978331836475281	0.6361600922294286	0.1777421565950651	2.7041680335998537	0.11285187221484103	0.017940863107516393	0.4672108333005295	0.7109611481879925	0.5151750191250161
P51686_WT	Fold 5	23.0		-0.042602135301220034	0.916729662466146	0.9574600056744647	0.013993934180089953	0.11829596011736813	0.6942628391100013	-0.042341293041758155	2.3053231430053707	0.12837555943253082	0.01813023954673245	0.2706154147470158	0.3434640286559541	0.24911243188384652
P51686_WT	Mean	23.4		0.13246488111669136	0.5500381526716506	0.7262131390470324	0.009288306223434035	0.09417746896219695	0.5677486425137175	0.1590382433017234	1.74373197555542	0.08068533316812908	0.011967578389218324	0.4648723680031524	0.555907371938744	0.40264289157162125
P51686_WT	SD	0.4472135954999579		0.15986624247841508	0.20978445884482858	0.1373942907204966	0.003659470414210461	0.018684007495459537	0.0785332940523165	0.1584678493027778	0.5839829748502119	0.03031963999059628	0.004547899351010437	0.12546386289995462	0.1341200865654951	0.10441229620818811
P51686_WT	Test set	51.0		0.44534874818036163	0.26887170445950664	0.5185284027510033	0.004630616250480213	0.06804863151070867	0.391174446180755	0.4574029952514569	1.8803147506713866	0.03973719443737045	0.005918065418666203	0.6771862674106136	0.7397882335133806	0.5406571983556082
P13500_WT		27.0	Number of points 27 < 30													
P51685_WT	Fold 1	24.0		0.574007726670994	0.508626926038853	0.7131808508638275	0.008220224758903211	0.09066545515742593	0.5443880044619241	0.6449121282458794	1.8355987548828123	0.0754943663995018	0.01137293399472028	0.8120303287064083	0.8130434782608694	0.6304347826086957
P51685_WT	Fold 2	24.0		0.5384299814451119	0.666810126709103	0.816584427177682	0.010543361826299632	0.10268087371219449	0.6191255698204039	0.5585682205190605	1.7174092102050782	0.09429294717782555	0.013532040775075785	0.7544883211118778	0.7147826086956521	0.5507246376811594
P51685_WT	Fold 3	24.0		0.2159478448677693	0.9535448897574574	0.97649623130735	0.018794139508494557	0.13709171932868358	0.775826191107432	0.22491554105207578	2.2326578140258793	0.15476342383923755	0.025502670132338385	0.5656741378938186	0.5079365199440088	0.3230495338450793
P51685_WT	Fold 4	24.0		0.4456709082604471	0.7935355363432682	0.8908061160225991	0.012350431198645087	0.11113249389195352	0.683303163210551	0.44588350906682495	1.8946519813537606	0.11176478887314234	0.015968106810884713	0.6689258588816598	0.6034782608695652	0.43478260869565216
P51685_WT	Fold 5	23.0		0.3585926516547213	0.7401053796725567	0.8602937752143489	0.011227295027856188	0.10595893085462965	0.6658240248638652	0.37208569464249286	2.1026977157592768	0.1046185291803382	0.01506010787685251	0.639855617492012	0.6521739130434783	0.47035573122529645
P51685_WT	Mean	23.8		0.42652982257980876	0.7325245717042477	0.8514722801171615	0.012227090464039735	0.10950589458897744	0.6576933906928352	0.44927301870526665	1.9566030952453617	0.1081868110940091	0.016287171917974335	0.6881948528171553	0.6582829561627148	0.4818694588111766
P51685_WT	SD	0.3651483716701107		0.11803812056609854	0.13359037606523455	0.07915979564742114	0.0032411636775456325	0.014010398349901216	0.06952567097843682	0.13324523247995565	0.1699232922251222	0.024002606838449948	0.004439845680941345	0.07900353411049875	0.09379761533403462	0.09520696493713009
P51685_WT	Test set	51.0		0.38451224691316954	0.7581238628025839	0.870703085329657	0.012227730551093585	0.11057906922692733	0.675151965122597	0.4161170155318603	2.4624404754638674	0.10734674331600688	0.015553061891010925	0.6628336240389117	0.6157466063348417	0.45098039215686275
P46092_WT	Fold 1	5.0		0.3867965651248836	0.2757723015457768	0.5251402684481327	0.004610319672989774	0.06789933484939137	0.4023323974609376	0.5916920279070446	0.8397290229797365	0.041692502922639464	0.00631270399694257	0.772182203642827	0.9746794344808963	0.9486832980505138
P46092_WT	Fold 2	5.0		-0.2785400822214179	1.046357203290008	1.0229160294423036	0.018342882638429415	0.1354358986326351	0.7725971603393553	-0.09847027529864882	2.0761562347412106	0.15250454788641649	0.022368341664850088	-0.25255896793933197	-0.49999999999999994	-0.39999999999999997
P46092_WT	Fold 3	5.0		0.05421792075981702	0.5424303857906059	0.736498734412087	0.008400111074317252	0.09165211985719289	0.6099565780639647	0.13984109417565316	1.2908464851379389	0.07835047602928284	0.011446476993095978	0.44538426864787006	0.7999999999999999	0.6
P46092_WT	Fold 4	5.0		-1.8418569362292803	0.9991968987782147	0.999598368735271	0.01888988148063734	0.13744046522271866	0.7038106727600099	-0.9054233073652516	1.8579473495483398	0.15256624634172375	0.023415119203922252	-0.44825875063765724	-0.3	-0.19999999999999998
P46092_WT	Fold 5	4.0		0.30516394870078833	0.31745322093732736	0.563429872244388	0.0048917813304316625	0.06994127058062116	0.5138157844543456	0.30589877018000533	0.7819252014160156	0.04492517847722599	0.006378772356842366	0.6146659793469493	0.19999999999999998	0.0
P46092_WT	Mean	4.8		-0.2748437167730418	0.6362420020683865	0.7695166546564365	0.011026995239361088	0.10047381782851184	0.6005025186157227	0.006707661919760533	1.3693208587646484	0.0940077903314577	0.013984282843130653	0.22628294661213144	0.23493588689617922	0.18973665961010275
P46092_WT	SD	0.3651483716701107		0.7458778283564395	0.30008222390905603	0.1916727251392184	0.005788815133917646	0.027868847158372977	0.12052973800464047	0.4641285457898684	0.47784786532006934	0.045170246455322416	0.006860156546718063	0.44368698589597017	0.5313545027006497	0.46188021535170054
P46092_WT	Test set	11.0		0.3334644451277601	0.36668120480186545	0.6055420751705578	0.005595219227603202	0.07480119803588177	0.5076455178694292	0.3516026981216276	1.1214110374450685	0.05230498451814276	0.007489886320328926	0.6133666676213344	0.6788172508915258	0.5504818825631803
P51677_WT	Fold 1	106.0		0.5956040973226047	0.568145100746232	0.7537540054594948	0.008102801417326859	0.09001556208415776	0.5467212631657439	0.5967550585921688	2.341425666809082	0.0762208547712251	0.010363279320950563	0.77306158870724	0.772460808406962	0.5822316641095913
P51677_WT	Fold 2	106.0		0.6483918936420479	0.4432606710278402	0.6657782446339323	0.006396645190914372	0.07997902969475419	0.4820894247810796	0.6560612654263737	2.7669114112854007	0.061319583761568534	0.008628134031446697	0.8144323152824386	0.8023408439954484	0.6308503597073896
P51677_WT	Fold 3	106.0		0.6570760763576222	0.5993451394929262	0.774173843198623	0.009442482389391918	0.09717243636645075	0.5632754995957862	0.6589514385366995	2.5518999481201172	0.08462804828288759	0.012254068982269528	0.8162636835634773	0.8246360981047953	0.6558066431781919
P51677_WT	Fold 4	106.0		0.7019022006694298	0.4918494055059379	0.7013197598142646	0.007507850676489011	0.08664785442519053	0.5352109780221616	0.7019803918456178	2.9477642440795897	0.06764827193040777	0.00944165428273172	0.8382018301133904	0.8337208826581366	0.6447617975206016
P51677_WT	Fold 5	105.0		0.6839035590642066	0.39386077969726424	0.6275832850684157	0.005603379888361063	0.07485572715805426	0.502485231708345	0.6855421446184228	1.851745223999023	0.05311800679821642	0.007284071040633091	0.832705760358113	0.822820415400541	0.640832792556754
P51677_WT	Mean	105.8		0.6573755654111822	0.49929221929404016	0.7045218276349461	0.007410631912496644	0.0857341219457215	0.5259564794546232	0.6598580598038565	2.4919492988586422	0.06858695310886108	0.00959424153160632	0.8149330356049319	0.8111958097131765	0.6308966514145057
P51677_WT	SD	0.3651483716701107		0.033123169173663564	0.06959648513423017	0.049507690311333084	0.001218694343839339	0.007088267694625183	0.027033156207089938	0.0327393479903195	0.3462860400439896	0.010071223597616938	0.0015253215757389381	0.020866823561043735	0.02000817526523823	0.023380048472000692
P51677_WT	Test set	228.0		0.6778462109141188	0.45527712945060506	0.6747422689076216	0.006888605535433607	0.08299762367341373	0.5190060737676788	0.6793810678184087	2.1515334472656242	0.06310848593406518	0.008955055316646612	0.8261955825104763	0.8370573895570699	0.6445443559011645
P51679_WT	Fold 1	45.0		0.2217154447118701	0.6108183402639662	0.7815486806744454	0.011076179638607863	0.10524343038217569	0.6044739998711481	0.226207877101662	1.8507853164672854	0.09479233082221358	0.014874655694009961	0.5095173777123897	0.5118424111695314	0.3550838686058946
P51679_WT	Fold 2	45.0		0.236441618965071	0.5634907785919654	0.7506602284602305	0.010248101575879277	0.10123290757396666	0.578403406016032	0.26308286563405703	1.8187147140502926	0.08652110064116919	0.013449959291730273	0.552306208673016	0.5783092950826546	0.38703319614297443
P51679_WT	Fold 3	45.0		0.12062024925379311	0.7274986111927889	0.852935291328005	0.01392015763344888	0.11798371766243375	0.6493182362026638	0.12441575707992514	2.0097470970153806	0.11677744861920733	0.01889551447426756	0.4630718329991863	0.3915521901249521	0.28194958177768137
P51679_WT	Fold 4	45.0		0.2533072074183197	0.940082163851544	0.9695783433284512	0.0166063826594861	0.12886575440933135	0.7537255719502767	0.266525411590122	2.4202771186828613	0.14202216429828285	0.021871809262474715	0.5163675237231655	0.5850846577029337	0.39838240789355794
P51679_WT	Fold 5	44.0		-0.14286722481717162	0.7345849471840478	0.8570793120733039	0.012827284707764463	0.11325760331105574	0.6381525007594715	-0.14056749617489595	3.0026488304138184	0.1111277052861651	0.0169566923424337	0.1164028122863483	0.19100648625071015	0.1250002805417373
P51679_WT	Mean	44.8		0.13784345910637646	0.7152949682168623	0.8423603711728871	0.012935621243037317	0.11331668266779264	0.6448147429599185	0.14793288304617405	2.2204346153259276	0.11024814993340762	0.017209726212983244	0.43153315107882123	0.4515590080661564	0.30948986699236913
P51679_WT	SD	0.3651483716701107		0.13489694294635	0.119030943657397	0.06906502548527585	0.0020467788973186248	0.008895254924401201	0.054717573078369906	0.13978328764867728	0.4070636350811709	0.0175824181135612	0.0027150607173263234	0.14615423400810681	0.1347944471428191	0.09200411179687777
P51679_WT	Test set	96.0		0.3526688682705401	0.5398247059657635	0.7347276406708567	0.010451626420712935	0.10223319627553927	0.5293740390539169	0.35384199386003445	2.489976425170898	0.08584383759755959	0.013815750610833547	0.5962706868538573	0.6235085863333943	0.4596121703478646
P51684_WT	Fold 1	35.0		0.31937508110376844	0.3260441164544645	0.5710027289378437	0.008309004474254332	0.09115374086813076	0.35126014001028866	0.37761514413601405	2.0157824325561524	0.06414073074445155	0.012696899428029594	0.6296056297250614	0.20693521409486662	0.14514897140431063
P51684_WT	Fold 2	34.0		0.7919177059934634	0.14656431180057017	0.38283718706595127	0.0033403000173229135	0.05779532868081047	0.26965435420765604	0.7921280194629015	1.21858283996582	0.026138705594736647	0.004784349400692735	0.9110826741740123	0.30156670142028	0.21128233160857782
P51684_WT	Fold 3	34.0		0.7816911639940389	0.128370014625798	0.3582876143907266	0.0033858612798470158	0.058188154119605956	0.2291004753112793	0.8058714267999748	1.289921264648438	0.024186931175328115	0.0046204602262814665	0.9050087225189527	0.5004588618554529	0.36658880476448835
P51684_WT	Fold 4	34.0		0.6261773450149943	0.3819275246637995	0.6180028516631614	0.008791268691893023	0.09376176561847065	0.3401537704467773	0.6617213957630046	1.9815356826782224	0.06504137227954387	0.011255024191990138	0.828690885668475	0.41176923143752375	0.2737047929676933
P51684_WT	Fold 5	34.0		0.2593832261238662	0.3310633859860284	0.5753810789259831	0.007888132437574318	0.0888151588276141	0.3324883253434125	0.31756738564265874	1.9961354255676271	0.05800961193920377	0.010289351093194902	0.6837397355554152	0.32961169090883097	0.24325745884978006
P51684_WT	Mean	34.2		0.5557089044460263	0.2627938707061321	0.5011022921967332	0.006342913380178321	0.07794282962292638	0.30453141306388276	0.5909806743609107	1.700391529083252	0.04750347034665279	0.008729216868037768	0.7916255295283834	0.35006833994339087	0.24799647191897
P51684_WT	SD	0.3651483716701107		0.20635364642759202	0.09524812443995029	0.0987014161554599	0.002236347617165767	0.014939564098666269	0.04308973353450831	0.18793714176366552	0.3333175063649498	0.016807089876731754	0.003082209348589501	0.10518982124305204	0.0909965972225265	0.0666746502135562
P51684_WT	Test set	74.0		0.5724987384400089	0.1551867988999051	0.3939375571076019	0.003902130444594184	0.06246703486315149	0.25293908712026236	0.5739735281988811	1.524625549316406	0.029572750204049758	0.0057000637225935406	0.7587082356613358	0.3965540524413278	0.2769350434489613
P41597_WT	Fold 1	191.0		0.5194058595309509	0.5595740888029701	0.7480468493369717	0.009519265093071381	0.09756672123768115	0.5627187569503385	0.5206295854156366	2.9107955093383797	0.08281744208954239	0.012473012402132692	0.7261569757284614	0.7429977283953049	0.5576022839050355
P41597_WT	Fold 2	190.0		0.4963703912378251	0.7332748632827986	0.8563146987426985	0.012411075620957977	0.11140500716286489	0.6341428522611919	0.4976379588943458	2.9386524734497073	0.10804732509426222	0.01617294705679278	0.7061786467500519	0.687345597071015	0.5203335813203054
P41597_WT	Fold 3	190.0		0.4576396276287914	0.5759080873416565	0.7588860832441563	0.00979668865220039	0.09897822312105017	0.5979071420167621	0.4594001928859287	2.111931171417236	0.08523413838502555	0.012808577450537722	0.683646525229306	0.668690374165803	0.4809077112111902
P41597_WT	Fold 4	190.0		0.5256358947450932	0.6141919798383375	0.7837040129017699	0.010236463759437679	0.10117541084392827	0.6204410544746801	0.5268093015865349	2.260308933258056	0.09018443111669604	0.013477056700788262	0.7262308918783584	0.7080142329876179	0.5200067851791863
P41597_WT	Fold 5	190.0		0.48509886675060154	0.6426807676825683	0.8016737289462392	0.010628295328686107	0.10309362409327799	0.6161464731316817	0.48509897834342464	2.4302821159362793	0.09293214872925673	0.013632177933705322	0.6975973596852839	0.6738131646572565	0.49253321695834235
P41597_WT	Mean	190.2		0.4968301279786524	0.6251259573896663	0.7897250746343671	0.010518357690870707	0.1024437972917605	0.606271255766931	0.4979152034251742	2.5303940406799317	0.0918430970829566	0.013712754308791356	0.7079620798542923	0.6961722194553994	0.5142767157148118
P41597_WT	SD	0.3651483716701107		0.02240968919786008	0.05604069248124465	0.034883901294262706	0.0009303157041217946	0.004437161941619937	0.02251631836599536	0.022355277469690564	0.30807460161560174	0.008079346042527443	0.0011880719715913854	0.015092260616965017	0.024718245577854018	0.02426552553098944
P41597_WT	Test set	408.0		0.6095022850025638	0.4887684757076026	0.6991197863797037	0.008151679470607288	0.09028665167458193	0.5429796918233236	0.6097534978733629	2.1843781089782714	0.07153131519188709	0.01065154767844713	0.7808677776525448	0.7635799698156182	0.5678546164143505
P32246_WT	Fold 1	62.0		0.24952136364849098	0.7653178771751148	0.8748244836394983	0.012894649295205247	0.11355460930849635	0.6788453878587292	0.2784278107739855	2.0275836944580075	0.11154810104147223	0.01645971720623342	0.5690148762146983	0.57562326888058	0.39206354694207535
P32246_WT	Fold 2	62.0		0.3979414310282773	0.6452425398493308	0.8032699047327311	0.010306234274314856	0.1015196250698103	0.6467761148022069	0.41351324197788664	1.9656682968139645	0.09225885483048342	0.013374009839388886	0.6443186145191601	0.6611936542010899	0.48941805792364335
P32246_WT	Fold 3	62.0		0.43268144333866576	0.8056297334165469	0.8975687903534452	0.01213959934211419	0.11017984998226396	0.6517869820133333	0.4441701809090838	3.6373384857177733	0.11367278614745205	0.016325174781353837	0.670769033759925	0.6577771067033158	0.499603227023876
P32246_WT	Fold 4	61.0		0.23036378143013614	0.7004495946842131	0.8369286676200147	0.011098768400372133	0.10535069245321614	0.6245415915192153	0.2399937213992358	2.395318935394288	0.10076772122584696	0.014648917391704663	0.5633800980489945	0.5465362242199894	0.40327868852459015
P32246_WT	Fold 5	61.0		0.4876984255472393	0.8378588944514226	0.9153463248691298	0.01415974809315666	0.1189947397709523	0.7483249943842654	0.4884865553374207	2.46222677230835	0.12255442443461759	0.0182714076531629	0.6989341405858664	0.7211402461042253	0.5331151138983572
P32246_WT	Mean	61.6		0.35964128899856185	0.7508997279153256	0.8655876342429638	0.012119799881032617	0.10991990331694781	0.6700550141155499	0.3729183020795225	2.4976272369384764	0.10816037753597445	0.015815845374368743	0.6292833526257289	0.6324541000218401	0.4634957268625085
P32246_WT	SD	0.4472135954999579		0.09313025570742191	0.06386680215879494	0.0371682588709183	0.0012311036942394525	0.005583811110811203	0.0390524439448007	0.08820260544088988	0.5499368384734336	0.009631213985810645	0.0015290550013183598	0.04962170445069564	0.05765424803554798	0.05091042116824575
P32246_WT	Test set	132.0		0.5117170286769228	0.7064790405498967	0.8405230755606278	0.011705756071278937	0.10819314244109438	0.631118254777157	0.5117258538102711	3.7332304763793944	0.10175743080428837	0.014940144229731774	0.7164093157557663	0.7256494948071253	0.53909842625256
P51681_WT	Fold 1	176.0		0.5524118907163376	0.8463039401958666	0.9199477921033707	0.013672723851282308	0.1169304231211121	0.6956043355898424	0.5528811388447255	2.929136562347412	0.12090575886034038	0.0176880814798055	0.7445828428556345	0.7158120306028493	0.5334851475936215
P51681_WT	Fold 2	176.0		0.6172981082587355	0.6882393349780384	0.829601913557363	0.011212543504029	0.10588929834515384	0.6514981752308933	0.6265035999425855	2.6192610206604012	0.10070540701681056	0.015171924746194719	0.7925926178577297	0.7806415437361993	0.5903465546304557
P51681_WT	Fold 3	175.0		0.6926014153364584	0.6377285622195993	0.7985790895206306	0.011055385345104607	0.10514459256235961	0.6178681052071707	0.6931574219603347	2.4914517898559563	0.09503336370360263	0.014561015582562809	0.8340854961522703	0.8003564795075211	0.6148741348156529
P51681_WT	Fold 4	175.0		0.6542310617354048	0.7314555676184286	0.8552517568636901	0.012326194915457443	0.11102339805400231	0.6613392153494698	0.6542324254727094	2.602806949615479	0.10689893233159675	0.01606461390715525	0.8094179596969526	0.7779790548501204	0.582369394883036
P51681_WT	Fold 5	175.0		0.6103940812171348	0.759491743655298	0.8714882349494444	0.012740943409417825	0.11287578752512793	0.6882545379420688	0.6112373971252338	2.860359607696534	0.11074942848274334	0.016597605430949177	0.7830284616548571	0.7507686005049026	0.5588615282489927
P51681_WT	Mean	175.4		0.6253873114528142	0.7326438297334461	0.8549737573988997	0.012201558205058237	0.11037269992155116	0.662912873863889	0.6276023966691179	2.7006031860351567	0.10685857807901875	0.01601664822933349	0.7927414756434888	0.7651115418403185	0.5759873520343517
P51681_WT	SD	0.4472135954999579		0.042749935446592044	0.06405923082175191	0.037234660070216107	0.0008909415778300033	0.004023402072609896	0.025405821305920454	0.04254195323479534	0.15147858847603018	0.008063920080398667	0.0009971563946586791	0.027083364708479624	0.0267242750307438	0.025360173066731016
P51681_WT	Test set	376.0		0.549223242776236	0.8887026878505501	0.9427102883975278	0.014384670852860432	0.11993611154635801	0.7026654299979515	0.5493997948097613	3.5847878150939945	0.1277728126924629	0.018793872001270397	0.7480342592748895	0.7247843218580997	0.5437585960874509
