target	index	A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
P31646_WT		0:2	Number of points 2 < 30										
P48066_WT		0:8	Number of points 8 < 30										
Q15758_WT		0:20	Number of points 20 < 30										
Q9NSD5_WT		0:8	Number of points 8 < 30										
P48065_WT		0:14	Number of points 14 < 30										
Q9H2J7_WT		0:28	Number of points 28 < 30										
P31650_WT		0:157	Only one activity class										
P31649_WT		0:131	Only one activity class										
P31651_WT		1:83	Not enough data in minority class for all 5 folds										
F1LNR9_WT		3:0	Number of points 3 < 30										
O55192_WT		1:7	Number of points 8 < 30										
Q60857_WT		8:16	Number of points 24 < 30										
Q61327_WT		5:22	Number of points 27 < 30										
P28571_WT		7:0	Number of points 7 < 30										
P23978_WT		5:9	Number of points 14 < 30										
P58295_WT		4:22	Number of points 26 < 30										
P31648_WT		5:68	Not enough data in minority class of the training set for all 5 folds										
P31648_WT	Fold 1	4:30		0.4767312946227961	0.9117647058823529	0.625	1.0	0.25	0.9090909090909091	1.0	0.9523809523809523	0.09999999999999999	0.8999999999999999
P31648_WT	Fold 2	4:30		0.6846531968814576	0.9411764705882353	0.75	1.0	0.5	0.9375	1.0	0.967741935483871	0.05	0.95
P31648_WT	Fold 3	4:30		0.6216403957347009	0.9117647058823529	0.8416666666666667	0.9333333333333333	0.75	0.9655172413793104	0.6	0.9491525423728815	0.1	0.9
P31648_WT	Fold 4	3:30		-0.05590169943749474	0.8787878787878788	0.48333333333333334	0.9666666666666667	0.0	0.90625	0.0	0.9354838709677419	0.26666666666666666	0.7333333333333334
P31648_WT	Fold 5	3:30		-0.05590169943749474	0.8787878787878788	0.48333333333333334	0.9666666666666667	0.0	0.90625	0.0	0.9354838709677419	0.2555555555555556	0.7444444444444445
P31648_WT	Mean	-		0.33424429767279296	0.9044563279857398	0.6366666666666667	0.9733333333333334	0.3	0.9249216300940439	0.52	0.9480486344346378	0.15444444444444444	0.8455555555555556
P31648_WT	SD	-		0.2972409954475855	0.021497799174773503	0.1304018007146743	0.022771001702132435	0.26614532371118854	0.021424636571527586	0.40987803063838396	0.01098150156473672	0.08129608537895529	0.08129608537895525
P31648_WT	Test set	5:68		0.4902551785101535	0.9452054794520548	0.6926470588235294	0.9852941176470589	0.4	0.9571428571428572	0.6666666666666666	0.9710144927536232	0.15294117647058825	0.8470588235294119
P30531_WT	Fold 1	4:4		0.7745966692414834	0.875	0.875	0.75	1.0	1.0	0.8	0.8571428571428571	0.0625	0.9375
P30531_WT	Fold 2	4:4		-0.2581988897471611	0.375	0.375	0.5	0.25	0.4	0.3333333333333333	0.4444444444444445	0.625	0.375
P30531_WT	Fold 3	3:5		0.4666666666666667	0.75	0.7333333333333334	0.8	0.6666666666666666	0.8	0.6666666666666666	0.8000000000000002	0.33333333333333337	0.6666666666666667
P30531_WT	Fold 4	3:5		-0.2581988897471611	0.375	0.3666666666666667	0.4	0.3333333333333333	0.5	0.25	0.4444444444444445	0.4	0.6000000000000001
P30531_WT	Fold 5	3:4		0.7302967433402214	0.8571428571428571	0.8333333333333333	1.0	0.6666666666666666	0.8	1.0	0.888888888888889	0.08333333333333334	0.9166666666666667
P30531_WT	Mean	-		0.29103245995080984	0.6464285714285715	0.6366666666666667	0.69	0.5833333333333333	0.7	0.61	0.686984126984127	0.30083333333333334	0.6991666666666667
P30531_WT	SD	-		0.4205046533074566	0.20604181928073972	0.20256457589471907	0.196638416050035	0.24532669073132907	0.2	0.25740873967147904	0.1826394942208512	0.19152168429594482	0.19152168429594485
P30531_WT	Test set	8:10		0.8918825850158447	0.9444444444444444	0.9375	1.0	0.875	0.9090909090909091	1.0	0.9523809523809523	0.025	0.975
Q9MYX0_WT		10:10	Number of points 20 < 30										
Q7JHP9_WT		32:3	Not enough data in minority class for all 5 folds										
Q9GJT6_WT		14:0	Number of points 14 < 30										
Q28039_WT		32:3	Not enough data in minority class for all 5 folds										
Q99884_WT	Fold 1	4:3		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
Q99884_WT	Fold 2	4:3		0.7302967433402214	0.8571428571428571	0.8333333333333333	0.6666666666666666	1.0	1.0	0.8	0.8	0.16666666666666666	0.8333333333333333
Q99884_WT	Fold 3	4:3		0.16666666666666666	0.5714285714285714	0.5833333333333333	0.6666666666666666	0.5	0.5	0.6666666666666666	0.5714285714285715	0.25	0.75
Q99884_WT	Fold 4	4:3		0.09128709291752768	0.5714285714285714	0.5416666666666666	0.3333333333333333	0.75	0.5	0.6	0.4	0.375	0.625
Q99884_WT	Fold 5	4:2		0.0	0.6666666666666666	0.5	0.0	1.0	0.0	0.6666666666666666	0.0	0.875	0.125
Q99884_WT	Mean	-		0.39765010058488315	0.7333333333333333	0.6916666666666667	0.5333333333333333	0.85	0.6	0.7466666666666667	0.5542857142857143	0.3333333333333333	0.6666666666666666
