target	index	number	error	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
P32248_WT		4.0	Number of points 4 < 30													
P51686_WT	Fold 1	24.0		0.5308900254390485	0.23584390521365284	0.48563762746893163	0.003779485880376836	0.06147752337543239	0.40737666336695355	0.5333981030737798	0.9666197013854978	0.03424734722420405	0.004999517480848832	0.7303462892446727	0.759792764765099	0.5726846388210025
P51686_WT	Fold 2	24.0		-0.09521511757525958	0.44721776814459324	0.6687434247486799	0.007866805912787234	0.08869501627931095	0.4861411973635355	0.0942841443960224	1.5173725700378418	0.06983479339179333	0.01097103267898151	0.6326386194349853	0.7370159706855556	0.5891870585263679
P51686_WT	Fold 3	23.0		0.3290476926599263	0.35893462494636486	0.5991115296389854	0.005951298983306008	0.07714466270135613	0.488939154251762	0.3445969055161381	1.4725027084350586	0.05246854655331583	0.007712346991316674	0.6184989861810924	0.6607115473643581	0.49836455802220386
P51686_WT	Fold 4	23.0		0.020160631523165606	0.764172404031969	0.8741695510780325	0.015480980103883513	0.12442258679148056	0.5682216481747835	0.07852790423850131	3.1770450592041017	0.11940798623132409	0.01888340379252038	0.4095982280285261	0.5761065928831571	0.37028204499610534
P51686_WT	Fold 5	23.0		0.17849728193930314	0.722323390624196	0.8498961057824633	0.010375616046382149	0.10186076794518166	0.6112261999379033	0.19106107520995208	2.886026878356933	0.10051680693772354	0.014119718759791155	0.44785667522143907	0.535107001166885	0.37162674264639395
P51686_WT	Mean	23.4		0.1926761027972368	0.5056984185921551	0.6955116477434186	0.008690837385347146	0.09072011141855234	0.5123809726189876	0.2483736264868787	2.0039133834838863	0.07529509606767217	0.01133720394069171	0.5677877596221432	0.6537467753730111	0.4804290086024148
P51686_WT	SD	0.4472135954999579		0.20241452910131416	0.18775703965934534	0.13528354927518615	0.0036799001210216934	0.019593765367938627	0.06474631215440152	0.15619098249245553	0.7905124496216662	0.02833685977357317	0.004437106036631266	0.11000752321390993	0.0799285230312844	0.08624711138364183
P51686_WT	Test set	51.0		0.16968145554438074	0.4025036661500499	0.6344317663469019	0.00740948018056858	0.08607833746401344	0.4271370992473527	0.17268037514835055	2.1747240257263183	0.06272878230046479	0.00997878896162697	0.5327702858141045	0.6814697564503083	0.5121181087063386
P13500_WT		27.0	Number of points 27 < 30													
P51685_WT	Fold 1	24.0		0.40850207902959956	0.706237620110989	0.8403794500765646	0.011324714418481464	0.10641764148148306	0.6433808155059814	0.41024888610833055	1.88579683303833	0.10267455624923698	0.015188784793526125	0.6909200024379369	0.6417391304347826	0.4710144927536232
P51685_WT	Fold 2	24.0		0.4753330933804557	0.7579634560719377	0.8706109671213301	0.011071113971238644	0.10521936119953705	0.6976622541745502	0.5080099795096633	1.6386231994628906	0.10217261988833186	0.014000664199112537	0.7179651879729987	0.737391304347826	0.5507246376811594
