target	index	number	error	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
P32248_WT		4.0	Number of points 4 < 30													
P51686_WT	Fold 1	24.0		0.11025639624093309	0.4473164450314681	0.6688171985165066	0.00791496114997705	0.08896606740761924	0.4831961636543274	0.1430592790249683	1.805154800415039	0.06981382724997236	0.010998102674909601	0.561736029407066	0.6679881153976245	0.4983100104026905
P51686_WT	Fold 2	24.0		0.27818368498066137	0.2947449101396474	0.5429041445224446	0.004795790656578817	0.06925164732032602	0.4052521979014078	0.2805596310275912	1.5167115592956542	0.042505669274983005	0.006170780301396284	0.6045471087589684	0.6731764750168545	0.46077449448856983
P51686_WT	Fold 3	23.0		0.04878417199118168	0.508865224449313	0.7133478986086053	0.008413870164675182	0.09172715064077365	0.5531580103998599	0.10503386640322865	1.6878762245178223	0.07406106165408395	0.01083015069612533	0.4392903092661201	0.4371475192531553	0.3089036516666553
P51686_WT	Fold 4	23.0		0.10602883207816316	0.6972041729534245	0.8349875286214905	0.01392380545926307	0.1179991756719642	0.5976179839424465	0.26440726905750667	2.3826691627502443	0.10905570725606974	0.017273744306441918	0.5275934080598615	0.6266770511224704	0.43467892238673234
P51686_WT	Fold 5	23.0		-0.08620864664994143	0.9550715966292581	0.9772776456203519	0.01439790062260765	0.11999125227535401	0.6981290745942489	-0.06121964884379216	2.4821200561523433	0.1317589786522483	0.018336665155151397	0.2696099303946271	0.3205664267455572	0.24911243188384652
P51686_WT	Mean	23.4		0.09140888772819958	0.5806404698406222	0.7474668831778798	0.009889265610620354	0.09758705866320742	0.5474706860984581	0.14636807933390053	1.9749063606262205	0.08543904881747147	0.012721888626804905	0.4805553571773286	0.5451111175071324	0.39035590216569893
P51686_WT	SD	0.4472135954999579		0.10709703633377185	0.20754478154951092	0.13519654949051046	0.0033818993281459434	0.01746500291258842	0.09092337413392593	0.11310227898133035	0.3522973656160837	0.02863611843915268	0.004117285438430601	0.10830328672639111	0.12924714737559476	0.08675788605857146
P51686_WT	Test set	51.0		0.37965879955238424	0.3007154412139404	0.5483752740723641	0.00512314830698641	0.07157617136300608	0.3631938414480172	0.45333602343867097	2.201472682952881	0.04370944036633138	0.00640661919273693	0.6784223991665551	0.7440930162025741	0.566025278043848
P13500_WT		27.0	Number of points 27 < 30													
P51685_WT	Fold 1	24.0		0.14211594540696504	1.0242977558618833	1.0120759634839094	0.016722728883350454	0.12931639062141526	0.7834758486747738	0.1452561812450417	2.4863985061645506	0.15096184407205593	0.023056226581359585	0.6168187401820525	0.6617391304347826	0.4782608695652174
P51685_WT	Fold 2	24.0		0.6149012292140222	0.5563354416893986	0.7458789725480929	0.008880686675081146	0.0942373953114216	0.5936690711975098	0.661946215035029	1.6045310974121092	0.07801064545010335	0.011139655396061635	0.8155039164575079	0.754511868238746	0.6061715972149241
