target	index	number	error	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
P32248_WT		4.0	Number of points 4 < 30													
P51686_WT	Fold 1	10.0		-0.18741819735521936	0.2493578214445961	0.4993574085207869	0.004420608789500279	0.0664876589263021	0.38794503211975095	-0.11845631979383064	0.944392204284668	0.03856828601487887	0.005971940438733325	0.27010104144972025	0.2659080117391552	0.2277100170213244
P51686_WT	Fold 2	10.0		0.3407627503490336	0.3126717183266659	0.5591705628219943	0.005148515522975313	0.07175315688508285	0.395066830444336	0.38934387633282397	1.118604629516602	0.04575458292497388	0.0067277543873248465	0.6716331135210358	0.7772292438004573	0.6366820122120064
P51686_WT	Fold 3	10.0		-0.8043590898928197	0.37891540887749214	0.615561052112211	0.006891014884082841	0.08301213696853516	0.3846310615539551	-0.6445061568311279	1.3064823150634766	0.05999329775033768	0.009528825654297801	0.31446414245845844	0.18993429409939658	0.16265001215808889
P51686_WT	Fold 4	10.0		0.2780779696202368	0.17326128729114315	0.4162466664024388	0.003047459698488363	0.05520380148584301	0.26953554153442383	0.2797626103858116	0.9415435791015625	0.026354093554326143	0.004013604900970735	0.5746512216184994	0.6396021490668313	0.5477225575051661
P51686_WT	Fold 5	10.0		0.008084599614838761	0.20830223408088386	0.45640139579199784	0.0037047010740659378	0.06086625562712017	0.3162651062011719	0.031155701375870204	0.8979353904724121	0.0323454984608194	0.005027901252423384	0.45394366151084903	0.4938291646584311	0.422890031611031
P51686_WT	Mean	10.0		-0.07297039353278598	0.26450169400415624	0.5093474171298857	0.0046424599938225475	0.06746460197857665	0.3506887143707275	-0.012540057706090546	1.0417916236877443	0.04060315174106719	0.0062540053267500185	0.45695863611171256	0.47330057267285436	0.3995309261015233
P51686_WT	SD	0.0		0.3761665642805769	0.06723513142109552	0.06498014226971173	0.0012100087453993894	0.008707634279507135	0.04524075520953738	0.33152683918297965	0.13915958054438843	0.010629206468757752	0.0017103202536406224	0.1385437400308683	0.2015599152843604	0.16552041025176822
P51686_WT	Test set	118.0		-1.0240129209504354	1.307671233983336	1.1435345355446578	0.020779507294641432	0.14415098783789668	0.9685049743652341	-0.6756615574840119	3.816522789001465	0.18825049489892462	0.027319586710460843	-0.1066042986025934	0.029090811558820987	0.024668070701399227
P13500_WT		27.0	Number of points 27 < 30													
P51685_WT		170.0	No test data for temporal split at 2013													
P46092_WT		35.0	Not enough training data for temporal split at 2013													
P51677_WT	Fold 1	137.0		0.7340594637692123	0.35921255257829465	0.5993434345834571	0.0055191447416760115	0.0742909465660252	0.4515070075431879	0.7355608638988864	2.129254020690918	0.05019085351894433	0.007148932321373752	0.8599299410681661	0.8706005139926711	0.6869073646388729
P51677_WT	Fold 2	137.0		0.7790556675191048	0.3510527988411829	0.5924970876225325	0.0051364137931093935	0.07166877837042707	0.4377780988929916	0.7790589961453629	1.8179817199707031	0.04759601905370227	0.006588175284497146	0.8826446122180014	0.8789194455023344	0.7047954660593768
P51677_WT	Fold 3	137.0		0.7287357822284637	0.40845834270968073	0.6391074578736198	0.0060650592501239374	0.07787849029176117	0.5007227401733398	0.7324370279220058	1.8539543533325196	0.055891370338487865	0.0077924263612016076	0.8585128198811653	0.8434275913922537	0.6546917045466925
